scene_id,im_id,obj_id,score,R,t,time
000002,000207,1,0.9605226516723633,-0.1050082171319906 0.8492743303506483 -0.5174035041843253 0.7640792810320396 -0.26410809350774267 -0.5885828465401175 -0.6365187559155839 -0.45714333283026676 -0.6211793997039132,46.059524534637866 75.84427387155094 855.530137958696,-1
000002,000217,1,0.9629428386688232,0.21738870009966238 0.9383251022575237 -0.2688645672869272 0.2552814949376335 -0.32052005206256085 -0.9121941978374015 -0.9421111990690834 0.1296645622335602 -0.30921447231556476,-55.141470460177935 167.77165083784428 775.1200271778908,-1
000002,000219,1,0.9736576080322266,0.05528061502128678 0.9755542706175815 -0.2126920747998547 0.13936280936634843 -0.21847141622669897 -0.9658406947615219 -0.9886971533125739 0.0237509025449385 -0.14803321809618852,-61.78672164879016 99.2812350529063 717.4246476712696,-1
000002,000221,1,0.9595479965209961,0.0006083195349193549 0.9777645915488149 -0.20970463385610466 0.2446365684926035 -0.20347826971041783 -0.948024020324284 -0.9696146550581357 -0.050724720492418995 -0.23932075427647082,-134.82850007981222 142.05235181194192 762.4907399567851,-1
000002,000224,1,0.9654250144958496,-0.35821752981897603 0.7678543984678129 0.5311118752993804 0.27805379383257744 0.6307892126809116 -0.724424638524054 -0.8912722867147289 -0.11182393267556368 -0.4394645822080201,101.62902889611662 68.71483318905676 712.4846874027211,-1
000002,000243,1,0.9493367671966553,0.662365291456879 0.7445513259838077 -0.08315974776896257 0.4603043296594369 -0.49202719151669405 -0.7389378640352458 -0.591094023629084 0.4511680017287891 -0.6686219331176864,234.37073195136645 -111.14934255458738 893.6443277005279,-1
000002,000248,1,0.95607590675354,0.36557026931123215 0.8924923572271009 0.26422674067347196 0.37985673174080054 0.1161068078561085 -0.9177298472430013 -0.849745398073394 0.43586305356232913 -0.2965740329031046,277.20552601695397 132.4903740631958 857.344559043676,-1
000002,000249,1,0.9512412548065186,0.6033587625175487 0.7914816838543185 -0.09754459398872384 0.5725405873893917 -0.5150715677018298 -0.6378860054406191 -0.5551175366398566 0.32902587173095055 -0.763928331878446,182.22997631653683 77.1130896736735 890.0684945530572,-1
000002,000254,1,0.9513063430786133,0.8658649812698005 0.4960868366808335 0.06461953793282826 0.4420929666690871 -0.6982922244548297 -0.5629758237150608 -0.23416157462823317 0.5160288942859013 -0.8239432852021411,190.85051206934224 -105.71902112894345 916.770736941784,-1
000002,000263,1,0.9673008918762207,-0.6713157627981254 0.7350216937921243 -0.09527988388809128 0.34992760130840916 0.20099353355274285 -0.9149602577776401 -0.6533649978850371 -0.6475683046018692 -0.3921345055127725,128.84030315738633 60.572240039199286 822.8564521238178,-1
000002,000266,1,0.9575986862182617,0.42279750952402795 0.9043544809621283 -0.058182804195045734 0.7892502696512097 -0.3990148257991619 -0.4667667304424741 -0.4453383857200862 0.15142701725974794 -0.882464492570689,198.79507887800276 82.0988740659043 744.1891979413881,-1
000002,000268,1,0.9639644622802734,0.25975040115666415 0.9608586930275915 -0.0963343195972264 0.9069733740910784 -0.2769945973604595 -0.3172905477995862 -0.3315554671375466 -0.004956315811704498 -0.9434227086225864,142.81830728263063 97.49251967908586 741.8284924680361,-1
000002,000277,1,0.9683332443237305,-0.21862410610976668 0.9718980485468932 -0.08727934153306932 0.6164394389549958 0.06822010350152197 -0.784441480021991 -0.7564429379196791 -0.2253002456922369 -0.6140308469144382,56.19461249979584 136.03410963094646 653.2174966662395,-1
000002,000283,1,0.9648606777191162,0.17793921671133595 0.7638296045991676 -0.6204046826822278 0.3747220736259641 -0.6355610479680021 -0.6750152011942195 -0.9099016445163806 -0.11236765301319829 -0.39931504837996257,139.0815170877432 14.173206805361861 685.660266487157,-1
000002,000307,1,0.9668283462524414,0.09212705925606202 0.9957399425790003 -0.003817290347749469 0.9407934704616454 -0.08829800680564004 -0.32727833403829854 -0.326221168671751 0.026559908639152585 -0.9449202719613528,85.53254157824648 59.205794674233715 755.2752254686652,-1
000002,000310,1,0.9585733413696289,0.10840621714866239 0.9927119354286693 -0.052641289317253176 0.8662507545437341 -0.12030994267178352 -0.48490736016967595 -0.48770659451757326 0.006966415992313069 -0.872979808880076,148.65381530824763 -3.602330570050163 767.9825366852089,-1
000002,000322,1,0.9663405418395996,-0.14913699686490633 0.9811650021838477 -0.12277375393661188 0.48417327551326383 -0.03579979983204673 -0.8742394486699528 -0.8621684263790195 -0.1898252165060167 -0.46971479829101637,139.82882224303984 74.16543181496291 731.78814052301,-1
000002,000326,1,0.967803955078125,-0.07004518770789359 0.8438106175376386 -0.5320501042286473 0.531357080646537 -0.419835867332492 -0.7357971849279958 -0.8442471939697255 -0.3342476420738411 -0.41895726421954027,123.07687786781894 -72.9381512714235 611.6493780324666,-1
000002,000338,1,0.9294910430908203,-0.8772810428088356 0.47931406878220684 -0.025218949139266117 0.3489681007342895 0.6008731671015428 -0.7191472044910308 -0.32954398279766206 -0.6396948182725943 -0.6943999588688405,-138.66426049001527 22.791424008564036 623.1016165629244,-1
000002,000342,1,0.9225821495056152,-0.9946422397492152 0.1007082494342571 -0.023338024821136238 0.09722326811106011 0.8345564693524762 -0.5422758851357254 -0.035134755506043266 -0.5416394999977541 -0.8398763010096864,-196.84784972091055 -13.486592317888203 653.723206956165,-1
000002,000365,1,0.9716932773590088,-0.19143369674617805 0.86497793338724 -0.4638602316465941 0.5322918317347769 -0.30557239660480073 -0.789487755637562 -0.8246323699798164 -0.39804357196962503 -0.40192383506720963,100.9703417501145 -96.91433522216825 619.617046180725,-1
000002,000368,1,0.9560966491699219,0.5252119161558366 0.8326994669677783 -0.17539680966167057 0.6959130163422498 -0.5389116505485934 -0.47463597270795055 -0.4897525056733717 0.12722354583397155 -0.8625292183874615,210.75352357003305 -143.37514831945998 726.5578251971689,-1
000002,000387,1,0.962925910949707,-0.5536604822150517 0.6817556487690113 -0.47819379523885647 0.6997083104533526 0.06950607361297367 -0.7110395108666063 -0.45151782989812433 -0.7282706509962162 -0.5155128593756282,-266.1854616814298 70.19003361257765 702.4050504919567,-1
000002,000389,1,0.7351226806640625,-0.8879006498077424 0.3180898761771887 -0.33234209294726774 0.37045974257552544 0.0660758380256058 -0.9264953117852727 -0.27274899670184866 -0.9457551555782263 -0.17650827316400908,-140.58984850119478 41.62074771430908 757.3754020594441,-1
000002,000402,1,0.9057984352111816,-0.07749175793179863 0.9923529317191346 -0.09607646101453933 0.9782719989973436 0.05709575441326564 -0.19930873238702185 -0.19229904687850374 -0.10943369561711247 -0.9752155366036783,284.89097442268724 89.92551708510517 1003.9115376056204,-1
000002,000415,1,0.9468283653259277,-0.3111404948461596 0.9068801601777159 -0.2841829825005856 0.6671336773748684 -0.004545765782516531 -0.7449241521965415 -0.676848763742073 -0.42136410750026104 -0.6035959243826428,375.1073811619889 4.894879258451711 943.0410909469443,-1
000002,000417,1,0.9419775009155273,-0.5235486066252861 0.8196563648482906 -0.23250870965279477 0.5546235171487337 0.12071938939607718 -0.8232979917681124 -0.6467531296609935 -0.5599913147429382 -0.5178031640364762,363.0884908211952 50.27390362584077 936.0578804574142,-1
000002,000425,1,0.9045686721801758,-0.099243656507227 0.732758014258174 -0.6732134796507669 0.5291731518188276 -0.5340883697295862 -0.6593370827685348 -0.8426900213229085 -0.42168152183847374 -0.3347509852155557,249.2221848895478 -163.60937428486838 1033.258862730864,-1
000002,000428,1,0.9624719619750977,-0.7322130286786126 0.5933417794892525 -0.334379445160466 0.46544042714642153 0.07750357044890344 -0.8816793098090875 -0.49722156973632026 -0.8012107895430512 -0.3329143753410937,232.84680166956448 37.01421925005863 926.8346459785904,-1
000002,000434,1,0.9094371795654297,-0.7060818434377911 0.5987100879069588 -0.37814634866137853 0.4706102912261415 -0.0022775648783810443 -0.8823382381435543 -0.5291260569651975 -0.8009625729936867 -0.28015098162204644,318.3593219719628 -23.04465121245061 951.4033666861496,-1
000002,000435,1,0.9039747714996338,-0.7030259400575258 0.598962544166449 -0.38340370145825 0.46517818513501946 -0.020489168099280253 -0.8849799150630985 -0.5379254443514656 -0.8005148747376617 -0.2642198925952097,323.059195408933 -15.113316844427441 910.6542781890322,-1
000002,000438,1,0.9429788589477539,-0.42156306704873137 0.8557277920469337 -0.3000242097213939 0.513394672047615 -0.0474960382547609 -0.8568372290366616 -0.747469391489437 -0.515241760990491 -0.41930351360062446,199.8604979804256 17.944983160658804 982.7460324505508,-1
000002,000442,1,0.9648771286010742,-0.6727630185486433 0.6786979409634784 -0.29454885130526726 0.30481439907222585 -0.10849843711302265 -0.9462115362128434 -0.6741499113636042 -0.7263588603961311 -0.13388316896637242,225.06166306210375 111.29298488234336 921.8022228784639,-1
000002,000446,1,0.9235901832580566,0.2011842360816788 0.9748253843977797 -0.09612685933677861 0.6851062921885192 -0.21016869525502768 -0.697465761122723 -0.7001101852965226 0.0744620001646541 -0.7101416330391768,184.38129437191986 -32.531045843707055 984.4152425884815,-1
000002,000453,1,0.8979828357696533,0.10717137473676697 0.9610216768803994 0.2548561025422321 0.9416510320709355 -0.01584873212960014 -0.3362174169932698 -0.31907307977448296 0.27601839477808254 -0.9066455842871333,76.7519727929071 74.77283901264538 1078.2763953246179,-1
000002,000473,1,0.9463901519775391,0.055969826273783774 0.9154962347520086 -0.3984143856611828 0.5208290471558221 -0.3672167361704739 -0.770641922240844 -0.851824208499407 -0.16437309034997116 -0.49737008854891895,32.990374447014666 -48.06667322010264 1098.9040745232141,-1
000002,000474,1,0.9235901832580566,-0.05706721353957778 0.937714592032083 -0.3426874334272161 0.7043383773174196 -0.2054522521426987 -0.679482760875769 -0.7075668048860777 -0.2801440985985558 -0.648743786593529,213.96180321665724 -31.448626059915213 900.8622108085236,-1
000002,000476,1,0.9249823093414307,0.23097779458908663 0.9564409550175688 -0.17852158965190504 0.7518086168535867 -0.29191638710071266 -0.5912432888132977 -0.6176026732709785 0.0023500015209916847 -0.7864867547908188,354.0656360206314 -150.01576115688562 974.6117572605576,-1
000002,000477,1,0.9084212779998779,0.5189943015228019 0.8456097408080083 -0.1248562422847656 0.548769856535331 -0.44161335477264574 -0.7098093331625348 -0.6553598702583576 0.29986965691290424 -0.6932399507514597,231.97704864510672 -233.35117036815643 1082.605287566086,-1
000002,000480,1,0.9002327919006348,0.4942134562699573 0.8483001146354748 -0.1901051686597277 0.4498649906611242 -0.436676518616131 -0.7790604009104575 -0.7438914906215622 0.2995004734532759 -0.5974319346855288,176.79075329838003 -251.9884670495295 1124.7717475050174,-1
000002,000491,1,0.9260232448577881,0.4331570521016991 0.8911166438471666 0.1352260894691858 0.7188760648359039 -0.25106781994108784 -0.648214588848535 -0.5436838894252904 0.3779895194957025 -0.7493542230019106,59.84809711302856 -67.83949445733522 1144.3647091974756,-1
000002,000494,1,0.8962922096252441,-0.01825773362368599 0.9957703265638116 0.0900450548221649 0.11498702188311022 0.09155371750649022 -0.9891389698162716 -0.9931991945029857 -0.007705423138410494 -0.11617222771763647,230.48933389581555 179.50739239424342 1023.8465023087834,-1
000002,000499,1,0.9070873260498047,-0.14521355184635487 0.9876343884010228 -0.05908755544024269 0.14463114298186341 -0.03788953294501862 -0.9887599383940311 -0.9787721169097156 -0.15212724325690674 -0.13734061678588794,216.96314246694914 252.25703132667587 1104.3929088178925,-1
000002,000501,1,0.929267406463623,-0.054360216411273754 0.987320444300462 -0.14914190269021693 0.43416496262914994 -0.11113352015643496 -0.8939519707024915 -0.8991917215460496 -0.11334761119661019 -0.42261870159645554,287.6501781616351 -56.00304294545434 866.3134316211582,-1
000002,000503,1,0.8676681518554688,0.20647792048397906 0.9721807717095521 0.11059572989420247 0.28660689118527727 0.04797985849499842 -0.9568460811979691 -0.9355337290967773 0.2292650873923452 -0.2687269272426156,209.94713215202606 62.355916704454145 1164.7036658145732,-1
000002,000521,1,0.9259564876556396,-0.11898886501777173 0.9771924987314836 0.17588766421981394 0.6259120368632124 0.21133785704054509 -0.7507132823463663 -0.7707631102430418 0.020763684750776445 -0.6367833990330176,186.76150029022617 -116.355231221326 1039.6168796184186,-1
000002,000527,1,0.888885498046875,0.41109903345197174 0.9115001713870765 0.01284609887027871 0.28121033033776 -0.11339982372262947 -0.9529224680376703 -0.8671322475875192 0.39535796127181644 -0.3029418222246818,204.66010577585166 -8.079515773155714 999.7495702014305,-1
000002,000529,1,0.902576208114624,0.2965788503819413 0.9536293164508873 -0.05130411593176176 0.2490337578466359 -0.12908849196396233 -0.9598532954026118 -0.9219670129450995 0.2718957301023384 -0.2757708088126938,224.7923418949051 20.635517062104213 1033.9286783114542,-1
000002,000532,1,0.9319217205047607,0.5577463135689341 0.8285149502390501 -0.04981994510884988 0.7586133417464349 -0.5332045435624548 -0.3744311851978433 -0.3367860558642104 0.17104353818469548 -0.9259153636378925,214.97420237092126 -223.3240214026815 984.4358309897889,-1
000002,000535,1,0.9293661117553711,0.6978537404003398 0.702154766434308 -0.14134652801833442 0.688746957094458 -0.7120214292320768 -0.13657640135629578 -0.19653952809137437 -0.002041638531585302 -0.9804937764258002,213.15199623362753 -139.00520425015742 1000.0526290345515,-1
000002,000540,1,0.9453904628753662,-0.24049376078408402 0.9502605924760588 0.19790795186393623 0.642426520043371 0.3086721094619852 -0.7014340276784787 -0.7276337797057615 -0.041549190453465 -0.6847063220124157,179.78398122449482 11.313780031855622 921.3466984680939,-1
000002,000543,1,0.8910863399505615,0.2258447834188293 0.9584507804826286 0.174259103620851 0.5030545499931167 0.0384401115747125 -0.8633993731485718 -0.8342243424485558 0.28265607938688336 -0.47347152739305365,234.3840289931161 44.5707736256875 992.1999414780123,-1
000002,000549,1,0.9541666507720947,-0.12417866037441971 0.9868592397470825 -0.10338520800107279 0.9545622412994034 0.0903642779424716 -0.2839810288688235 -0.2709069725811323 -0.13395199960338897 -0.9532398827205979,325.4275617982933 0.7144955702359601 830.4581733264538,-1
000002,000560,1,0.9453904628753662,-0.5247675763819821 0.849821294936676 -0.04922151410036141 0.4160581003987819 0.20561265201786272 -0.8857872737981386 -0.7426403220070521 -0.48531145051640057 -0.4614738867226722,270.59876803798016 74.21223991680064 829.1097889202027,-1
000002,000563,1,0.9425175189971924,-0.067270320582693 0.9547455318093427 -0.28971653984333956 0.4680959729666086 -0.22623295343885097 -0.854227610693297 -0.8811134229264391 -0.1930793108244132 -0.43169377534361564,133.6101986116895 -44.03718684960537 866.5613097495118,-1
000002,000571,1,0.9599990844726562,-0.5822278627726276 0.8087946957782232 -0.08283631988584611 0.31859412441566726 0.1332278720901353 -0.9384818154797403 -0.748003007814162 -0.5728014264815917 -0.3352462171622834,215.99704788318502 106.87985147768147 832.6905014987567,-1
000002,000575,1,0.9560966491699219,-0.5899114034848054 0.7755162943889853 -0.22489778383915626 0.2072397816303711 -0.12378068675484011 -0.9704277482101882 -0.7804205333974646 -0.6190741625392526 -0.08769818885210734,77.05933673696902 72.55501366137656 886.4532419175537,-1
000002,000589,1,0.9599990844726562,-0.22093621801704733 0.9740799112084212 -0.04853363934961455 0.8885424918261543 0.18051939727502975 -0.4217878464664775 -0.4020938047119015 -0.13631241244895687 -0.9053946644555917,173.22588814176157 9.662513607991597 785.9330297159069,-1
000002,000603,1,0.9648606777191162,-0.8362599970000111 0.5426293247234164 -0.07888366984205744 0.20184850235942958 0.17087684666214564 -0.9643952951824563 -0.5098297750355476 -0.8224077572743406 -0.25242638780878757,100.4276417280181 -16.030856702396655 778.6194821712494,-1
000002,000607,1,0.920037031173706,-0.27352874558038187 0.9032464827778187 -0.3306475717296633 0.43921266557365957 -0.1885375418994797 -0.8783768153214103 -0.8557302494015879 -0.38548590978659913 -0.3451468580403052,74.61687842413615 -50.83351747944754 778.3339212691262,-1
000002,000611,1,0.919837474822998,-0.36801019295256143 0.8673718956603325 -0.3350141676132817 0.45321407131465463 -0.14727344163386813 -0.8791516018023916 -0.8118900808886718 -0.47536988546595704 -0.3389070205036615,67.70348910281523 -72.29741536972831 747.1048265886085,-1
000002,000615,1,0.936126708984375,0.03689902810264478 0.9895498251605452 0.13939011891025524 0.8430228935768023 0.04407656301490792 -0.5360687059493298 -0.5366105316060023 0.13728947562551078 -0.8325867746079065,92.8142101938284 -121.43425213875487 855.0320383156253,-1
000002,000625,1,0.8756685256958008,0.4992944235855157 0.8626402428023109 0.08097462611446776 0.43154164042017495 -0.1665532045833782 -0.8865843685890656 -0.7513167715150995 0.47761055426045373 -0.45542427175014555,17.755406022198144 -83.59409594221374 933.966747359062,-1
000002,000642,1,0.8975419998168945,0.22206177429407858 0.9690768587733901 0.10760395061179187 0.8236110982667858 -0.12736151630897297 -0.5526697051361315 -0.5218748194817843 0.21135062326233747 -0.8264245802476333,165.78429957534675 -147.62819390999672 899.0835045187054,-1
000002,000648,1,0.8707523345947266,0.3797445995487103 0.9233841532343647 0.056176015070888874 0.45270115184611864 -0.1325311538234777 -0.8817579942271092 -0.8067562867624812 0.3602737831453639 -0.46834505970207485,177.18171987018593 -115.54332895820465 911.6564670190155,-1
000002,000649,1,0.9107308387756348,0.21925172163551454 0.9756294255418331 -0.008712438050049565 0.6578844818377526 -0.15442787913659028 -0.73711602797826 -0.7204975302642855 0.15588218038726537 -0.6757100374574716,192.66831693894477 -122.67648484484397 822.5969200199722,-1
000002,000650,1,0.8947827816009521,0.30318181790152054 0.9513620671255512 0.05469005877239275 0.23904665077494358 -0.020372683807816205 -0.970794340994914 -0.9224627277279075 0.30740066849157205 -0.23359654313307665,156.06241180214272 -9.02101932219311 925.1458701687322,-1
000002,000652,1,0.9366724491119385,-0.4578777096224398 0.8885153899319577 -0.02980612160227819 0.7736338830053108 0.3817098923479204 -0.5057550525203521 -0.43799385623206377 -0.2546329906704945 -0.862162062471532,186.7847430888672 -36.47382498866795 720.1209499068704,-1
000002,000667,1,0.9594922065734863,-0.8164365299874019 0.5758466145865573 -0.04280267481515107 0.23563397387839555 0.264573765736665 -0.9351349383047326 -0.5271698235449429 -0.7735640884588176 -0.3516967133631941,100.43858166202608 15.696604961960762 669.813957150537,-1
000002,000669,1,0.9624381065368652,-0.8409071257628593 0.5405215717203555 -0.02667651300682533 0.3604323423231707 0.5226040593236211 -0.7726406174839023 -0.4036876669514186 -0.6593340789640937 -0.6342829336091984,90.568193091096 -17.84919437992032 671.6635535766333,-1
000002,000679,1,0.9220952987670898,0.20655916679662822 0.9770819976704692 -0.05142062271665171 0.5987919806296782 -0.16780061114329836 -0.7831290563077857 -0.7738097146882237 0.1309722288434509 -0.6197296190484276,19.010836434925423 -138.87581307236863 814.3560362867627,-1
000002,000691,1,0.9303717613220215,-0.2741829778502387 0.9565064920549113 -0.09959430362216176 0.9456283501819029 0.2493161365176213 -0.20887433400056435 -0.1749591894969454 -0.15144898391450043 -0.9728578967566832,168.95792341084763 -93.35362202117157 693.2953621021112,-1
000002,000695,1,0.9327449798583984,-0.11173034357260758 0.9690987609200561 0.21991798905127952 0.8913489059282447 0.1955719213430669 -0.4089605744845123 -0.4393329696547575 0.1503303534399922 -0.8856564382473255,165.22610678896524 -107.034307312141 744.6157652279129,-1
000002,000703,1,0.9439535140991211,0.27633960092692655 0.9511386551835872 -0.1377377347537871 0.5252848149927687 -0.2694962473236111 -0.8071230611353541 -0.8048057455669413 0.1506885240953973 -0.5740911779572926,251.98300413208585 162.40806500719344 950.5944683426726,-1
000002,000708,1,0.934237003326416,0.4902383829221737 0.8692310066774983 -0.0640607909744737 0.7361036985906407 -0.4522695387469273 -0.5035907160014182 -0.4667094094091434 0.19972411309620294 -0.8615640462652236,227.29457621644414 141.62159435879585 994.5133220212418,-1
000002,000711,1,0.9488034248352051,-0.12318287183950938 0.9898382782601494 0.07103634968348621 0.39340291907304786 0.11442386777137581 -0.9122178038983038 -0.9110763542920959 -0.08442370150154604 -0.40350032871684505,101.91918101838749 262.26974992174917 936.0469399939012,-1
000002,000727,1,0.954714298248291,0.16381338260439726 0.9855606676437279 -0.042840939221203245 0.07602790959875566 -0.05591144772022538 -0.9955368737399295 -0.983557284880626 0.15982515574050926 -0.08408916072106587,204.14157503519417 212.33733879927624 914.5164368485162,-1
000002,000736,1,0.9599990844726562,-0.06383350420294787 0.9979387356252813 0.0066002787658615 0.3603868017872291 0.029218718324347526 -0.9323452255452671 -0.9306162672330336 -0.05713620951810916 -0.3615090824905485,-51.38312816222036 220.71307919444004 924.4686643880228,-1
